Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_SIG_STR_landed,B_avg_TD_att,B_avg_HEAD_landed,B_avg_BODY_landed,B_avg_LEG_landed,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_wins,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_SIG_STR_landed,R_avg_TD_att,R_avg_HEAD_landed,R_avg_BODY_landed,R_avg_LEG_landed,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_wins,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Blue,Featherweight,0.3125,0.609375,41.34375,0.765625,25.484375,7.5625,8.296875,26.5,3.328125,11.515625,28.4375,1,6,6,1,2,0,180.34,26,6,4,0.5625,0.4375,24.25,1.125,20.375,2.625,1.25,18.3125,2.5,3.4375,51.3125,1,3,4,1,2,2,182.88,31,3,0
Red,Welterweight,0.15625,0,51.6484375,2.625,29.0546875,11.265625,11.328125,40.4921875,9.3359375,1.8203125,116.015625,0,2,5,3,4,0,180.34,27,2,1,0.800899804,0.013950385,46.50549658,5.729592718,17.27332633,20.49351665,8.7386536,37.56933705,7.516883925,1.419275612,98.34666356,1,8,20,8,9,5,185.42,35,4,6
Blue,Middleweight,0.015625,0,23.734375,0.1875,18.53125,1.296875,3.90625,18.703125,2.84375,2.1875,16.375,0,2,3,4,2,0,195.58,34,-1,1,0.5,0,15.046875,2.4375,8.21875,4.59375,2.234375,8.046875,4.03125,2.96875,118.578125,0,2,4,3,1,0,198.12,37,-1,3
Red,Heavyweight,0.78515625,0,33.70617676,1.989929199,23.23632813,7.055541992,3.414306641,19.94012451,1.743652344,12.0223999,43.91894531,0,6,12,3,10,0,200.66,33,2,2,0.500976563,0.33984375,33.80517578,1.524414063,25.94970703,2.841796875,5.013671875,23.34619141,5.456542969,5.002441406,74.0078125,7,4,10,2,3,3,182.88,39,4,4
Blue,Middleweight,0.250976563,0.581054688,37.73828125,5.51171875,25.37597656,11.77929688,0.583007813,24.06152344,4.786132813,8.890625,128.5419922,0,5,8,3,3,4,182.88,38,5,1,0.013671875,1.270263672,28.54736328,9.672607422,19.03027344,5.764404297,3.752685547,20.24121094,3.6015625,4.704589844,307.1030273,5,9,10,3,4,3,198.12,34,9,3
Red,LightHeavyweight,0,0.000976563,49.20507813,5.126953125,39.37304688,6.344726563,3.487304688,32.19335938,11.64355469,5.368164063,133.2568359,0,3,6,5,2,0,193.04,37,-1,4,0,0.21875,18.25,0.875,13.59375,3.5,1.15625,12.9375,4.71875,0.59375,24.53125,0,4,4,2,1,3,195.58,31,4,0
Red,LightHeavyweight,0.12550354,1.514793396,26.91623878,0.928733826,20.62794113,3.967889786,2.320407867,16.19175911,5.107780457,5.616699219,99.61439705,1,3,10,10,3,4,195.58,38,-2,3,0.039306641,0,58.70239258,0.090087891,37.55566406,9.538574219,11.6081543,57.3347168,0.423339844,0.944335938,4.646484375,0,2,6,7,4,0,193.04,33,-1,2
Blue,Welterweight,0.046875,0.28515625,38.78125,1.03515625,35.6171875,1.43359375,1.73046875,33.0625,1.6328125,4.0859375,53.640625,0,3,6,3,1,1,193.04,27,2,4,0.28125,0,16.1796875,1.390625,7.86328125,3.77734375,4.5390625,12.1328125,1.96875,2.078125,48.453125,0,3,6,3,2,0,187.96,37,3,4
Blue,Welterweight,0,0.157226563,52.87255859,8.978759766,20.82958984,11.20092773,20.84204102,46.80371094,4.0703125,1.998535156,178.9567871,1,3,7,6,0,2,190.5,33,3,5,0.0703125,0.25,13.28125,6.39453125,9.8046875,2.83984375,0.63671875,10.0546875,1.82421875,1.40234375,195.3476563,0,2,5,4,2,1,182.88,31,2,2
Red,Featherweight,0,0,72.59375,3.1875,35.375,13.59375,23.625,69.21875,2.59375,0.78125,62.25,1,2,2,4,0,0,165.1,32,-2,2,0.033546448,0.0625,59.34589005,1.903404236,30.63112259,19.59674072,9.118026733,54.04523087,2.03836441,3.262294769,50.08710098,1,4,10,9,4,0,185.42,32,-1,6
Blue,LightHeavyweight,0.859375,0.0234375,19.21875,0.73828125,16.4453125,0.91796875,1.85546875,16.80859375,1.41796875,0.9921875,11.04296875,0,3,6,3,5,0,193.04,30,-1,1,0.125,0,32.875,0.125,21,7.875,4,26.5,5.875,0.5,14.75,1,3,3,1,2,0,190.5,29,3,1
Blue,Flyweight,0.515625,1.12890625,21.26074219,3.043945313,16.17480469,2.75390625,2.33203125,12.2421875,1.853515625,7.165039063,209.0058594,0,3,7,4,0,3,170.18,33,-1,4,0.015625,0.010742188,59.07617188,0.908203125,51.76367188,4.930664063,2.381835938,52.28613281,5.331054688,1.458984375,22.86328125,0,4,8,3,0,0,175.26,25,1,8
Red,Lightweight,0.000732422,2.034301758,29.4498291,0.676879883,18.7364502,7.798950195,2.914428711,22.95300293,1.807373047,4.689453125,94.609375,4,5,8,6,2,4,182.88,31,-1,2,0.033325195,1.546142578,91.9465332,0.684692383,61.27648926,13.32507324,17.3449707,82.34313965,1.449462891,8.153930664,7.377929688,2,10,13,1,2,6,193.04,34,3,4
Red,WomenStrawweight,0,0.21875,72.59375,3.984375,50.46875,14.8125,7.3125,56.546875,12.96875,3.078125,158.125,0,4,5,2,0,2,165.1,34,1,3,0,0.375,50.9375,3.125,24.8125,14.375,11.75,33.5625,8.6875,8.6875,269.25,0,2,3,2,0,2,157.48,32,2,1
Red,Heavyweight,0.75,0,78.625,1.75,53.5,13.25,11.875,61.5,6.125,11,98.5,0,4,4,0,2,0,203.2,29,4,2,0.5703125,0,28.41235352,1.979858398,15.47265625,8.111083984,4.828613281,18.88024902,2.487304688,7.044799805,44.83789063,0,6,11,3,9,0,200.66,33,2,2
Red,Lightweight,2.373046875,0,67.66015625,0.388671875,44.5859375,11.56054688,11.51367188,55.58203125,8.78515625,3.29296875,56.12695313,3,7,9,1,7,0,187.96,30,7,2,0.005859375,0.642578125,108.0390625,12.48828125,98.11132813,5.99609375,3.931640625,60.0625,0.884765625,47.09179688,591.3867188,1,10,10,0,2,2,177.8,30,10,6
Red,Lightweight,0.03125,0.375,21.6875,11.21875,16.0625,3.4375,2.1875,7.8125,1.96875,11.90625,654.84375,0,3,5,1,1,0,187.96,35,2,4,0.3125,0.09375,65.34375,7.4375,42,15.5,7.84375,30.71875,12.15625,22.46875,458.34375,0,2,4,2,0,1,175.26,35,1,3
Blue,Welterweight,0,1.43359375,45.5546875,0.9453125,38.703125,3.859375,2.9921875,38.91015625,3.26953125,3.375,152.8125,0,3,5,4,0,2,185.42,28,-2,3,0.12890625,0.01171875,23.6875,4.359375,8.1875,13.3984375,2.1015625,16.484375,3.1171875,4.0859375,253,0,4,7,2,0,0,187.96,35,4,7
Blue,Lightweight,0.001953125,0.516210556,46.15149307,4.163951874,23.59300804,15.76949692,6.788988113,40.33414459,3.709278107,2.108070374,79.72458076,0,4,12,8,2,2,172.72,34,1,8,0.004894257,1.130092621,17.07735825,7.654136658,8.965034485,6.689167023,1.423156738,6.276660919,2.993740082,7.806957245,498.739727,2,8,11,8,1,0,177.8,39,-1,10
Blue,LightHeavyweight,0.267578125,0.126953125,19.21289063,0.001953125,17.34570313,1.5234375,0.34375,14.66015625,2.716796875,1.8359375,6.490234375,0,2,5,5,3,0,190.5,42,2,2,1.008178711,0.001953125,37.30273438,0.28125,25.26690674,3.526977539,8.508850098,31.4866333,5.623535156,0.192565918,28.92687988,0,4,10,5,5,1,190.5,32,-1,4
Red,Lightweight,7.63E-06,0.281856537,40.62778854,3.550785065,35.45685959,4.242385864,0.928543091,32.97823334,5.564704895,2.084850311,130.3118134,0,4,11,8,1,1,177.8,36,4,8,0.007949829,0.625610352,38.85421753,2.243865967,22.16946411,14.81976318,1.864990234,28.40068054,5.81211853,4.641418457,149.4631195,0,7,12,5,2,2,177.8,40,1,7
Red,LightHeavyweight,1.125,0,41.75,4,30,11.375,0.375,28.25,8.25,5.25,157,0,2,3,1,2,0,190.5,31,2,1,0.332824707,0.5,49.4262085,3.658508301,33.2779541,10.63262939,5.515625,17.1050415,1.767700195,30.5534668,319.9040527,0,4,10,5,8,0,193.04,34,-1,2
Red,Welterweight,0.500183105,0.010131836,20.70819092,0.032531738,12.40344238,6.678649902,1.626098633,12.63122559,6.274780273,1.802185059,3.979309082,0,3,9,6,3,3,195.58,35,3,3,0.015625,0.037109375,55.5703125,0.896484375,43.66796875,10.33007813,1.572265625,54.82421875,0.123046875,0.623046875,26.38476563,1,4,7,3,1,2,182.88,36,-1,4
Red,Middleweight,0.630859375,0.125,34.90234375,1.939453125,17.23144531,4.014648438,13.65625,28.18066406,4.32421875,2.397460938,62.22265625,0,2,3,8,2,0,180.34,40,-1,1,0.002946854,1.60238266,24.15198135,8.174594879,13.30730629,1.581283569,9.263391495,20.31608582,1.133823395,2.702072144,321.8127041,1,5,12,8,2,5,198.12,37,-1,5
Red,Lightweight,0.1875,0.03125,20.09375,1.625,6.75,6.84375,6.5,15.0625,0.53125,4.5,83.125,0,4,4,2,1,0,190.5,34,-1,3,0.00390625,0.00390625,35.234375,9.0390625,24.5,4.982421875,5.751953125,27.15820313,1.78515625,6.291015625,184.2832031,0,5,8,2,1,0,185.42,31,3,6
Blue,Heavyweight,0.5,0.25,17.0625,3.9375,9.75,2.875,4.4375,11.5,4.0625,1.5,121.1875,0,2,3,2,1,0,193.04,37,-1,2,0.00153935,3.25E-05,51.22992638,3.531631529,27.18550619,11.5351823,12.50923789,45.28713903,5.31164664,0.631140709,105.0721503,5,7,16,10,9,2,195.58,39,1,5
Red,LightHeavyweight,0.28515625,0.2265625,32.8515625,1.31640625,17.3359375,9.44921875,6.06640625,20.734375,9.04296875,3.07421875,101.359375,0,5,6,3,3,3,195.58,26,-1,0,0.8125,0.1328125,71.22265625,4.61328125,55.578125,10.109375,5.53515625,62.07421875,6.17578125,2.97265625,161.3164063,0,3,5,4,1,1,198.12,35,1,3
Blue,Heavyweight,0.140625,0.890625,21.171875,2.28125,13.578125,4.609375,2.984375,15.3125,3.921875,1.9375,58.3125,0,2,5,2,1,4,203.2,41,2,0,0.554107666,6.10E-05,26.11517334,0.009552002,18.72900391,3.763244629,3.622924805,21.51849365,3.921051025,0.675628662,4.503417969,1,4,8,8,7,0,182.88,44,-1,1
Red,Lightweight,0,0,59.75,2,41.875,11.375,6.5,54.125,5.25,0.375,47.875,0,1,2,2,0,0,185.42,28,1,2,0.90625,0,13.640625,0.234375,9.15625,1.6875,2.796875,11.640625,0.34375,1.65625,11.421875,0,5,6,1,5,0,185.42,30,1,1
Red,Bantamweight,0.291259766,0,62.96411133,1.58203125,36.83789063,19.62817383,6.498046875,61.19946289,1.426269531,0.338378906,11.75463867,3,3,9,4,4,0,167.64,33,3,4,0.53125,0,30.53125,1.96875,15.90625,6.8125,7.8125,26.3125,3.1875,1.03125,35.0625,0,5,5,1,1,0,172.72,29,5,4
Red,WomenStrawweight,0,0,104.515625,2.078125,71.109375,24.625,8.78125,70.3125,31.078125,3.125,57.765625,1,3,5,2,0,0,162.56,32,3,5,0.001953125,0.041259766,102.8964844,9.341552734,57.59863281,39.30541992,5.992431641,43.1875,20.56152344,39.14746094,389.9470215,1,3,9,4,1,2,157.48,26,-1,6
Red,Welterweight,0.09375,0.8125,16.65625,2.53125,11.21875,2.53125,2.90625,7.84375,2.5,6.3125,102.15625,0,2,4,2,2,2,193.04,28,1,0,1.125,0,20.125,0.75,17.125,0.875,2.125,15.5,4.25,0.375,36.25,0,2,3,1,3,0,185.42,33,1,0
Red,Welterweight,0.84375,0,35.375,0.46875,23.03125,3.3125,9.03125,28.1875,3.53125,3.65625,43.78125,0,4,5,1,2,0,187.96,25,1,3,0.961914063,0.25,51.54589844,0.65234375,33.42578125,13.64355469,4.4765625,39.51367188,3.724609375,8.307617188,72.96679688,4,3,8,3,5,0,187.96,36,1,3
Red,Lightweight,0.765625,0.03125,51.28125,1.03125,36.90625,12.78125,1.59375,28.421875,14.921875,7.9375,42.046875,0,1,3,4,2,0,180.34,29,1,1,1.04E-06,0.222400684,26.4175377,3.344520092,13.0254906,6.725556958,6.666490134,20.01114211,4.239651643,2.166743945,82.26433336,0,7,17,12,3,6,180.34,35,2,8
Red,WomenStrawweight,0.078125,0,97.65625,1.140625,56.375,20.296875,20.984375,78.84375,16.578125,2.234375,89.4375,0,1,3,4,0,0,162.56,33,1,3,0,1.53125,57.0078125,0.59375,38.9375,5.875,12.1953125,41.7265625,8.1171875,7.1640625,67.7578125,0,2,3,5,1,1,170.18,31,-2,1
Red,Welterweight,0.0078125,0.25,32.90625,2.453125,12.421875,11.046875,9.4375,19.796875,12.6640625,0.4453125,174.921875,1,4,6,2,0,3,182.88,27,4,2,0,1.31640625,54.7578125,7.7109375,48.1015625,4.22265625,2.43359375,45.40625,1.32421875,8.02734375,356.4609375,0,4,6,3,1,2,185.42,32,1,3
Blue,Welterweight,0.765625,0.53125,44.890625,0.140625,30.4375,6.28125,8.171875,24.21875,16.0625,4.609375,65.75,0,2,4,3,2,1,182.88,29,1,1,0.141347885,0.007818222,10.7039547,1.279876709,8.271209717,1.98661232,0.44613266,6.15471077,3.66639328,0.882850647,32.03384399,0,6,10,10,5,1,180.34,33,-1,3
Red,Featherweight,0.328125,0.00390625,66.64648438,8.009765625,52.05273438,5.361328125,9.232421875,61.234375,2.53125,2.880859375,104.078125,0,2,6,4,2,0,187.96,28,1,4,0.067092896,0.125,53.69178009,0.806808472,30.26224518,17.19348145,6.236053467,50.09046173,3.076728821,0.524589539,10.17420197,1,4,9,9,4,0,185.42,32,-1,5
Red,Bantamweight,0.625,0.125,50.25,0.5,40.625,8.125,1.5,32.125,7.5,10.625,95.5,0,1,2,2,0,1,170.18,32,1,1,0,1.650390625,19.04504395,4.493652344,7.326416016,8.999633789,2.718994141,10.17346191,0.655395508,8.216186523,379.0151367,0,4,10,4,0,5,170.18,33,1,5
Red,Welterweight,0,0.375,26.4375,4.0625,14.96875,6.125,5.34375,12.8125,4.625,9,177.84375,0,2,3,3,1,0,185.42,37,2,2,0.375,2.125,8.5,1.625,8.25,0,0.25,2.875,0.25,5.375,201.875,0,3,3,1,0,3,187.96,26,3,0
Red,Lightweight,0.3125,0.640625,23.1484375,0.4609375,14.3671875,4.7265625,4.0546875,17.2578125,1.921875,3.96875,89.8671875,0,1,4,4,1,2,185.42,33,1,1,0.4375,0.00390625,82.03125,3.779296875,52.40429688,19.94140625,9.685546875,68.53515625,9.419921875,4.076171875,50.18554688,0,2,5,5,2,1,177.8,29,-2,2
Red,Bantamweight,1.265625,0,30.921875,1.140625,23.921875,3.921875,3.078125,28.875,0.671875,1.375,14.1875,2,6,6,1,4,0,165.1,27,6,2,1.032714844,0.272338867,50.23205566,3.384887695,32.87158203,6.802246094,10.55822754,33.70422363,1.58984375,14.93798828,133.0991211,6,4,11,3,6,1,170.18,32,-1,4
Blue,Featherweight,0,0.0625,99.75,1.25,61,11.9375,26.8125,98.4375,0.75,0.5625,24.25,0,3,4,1,0,1,182.88,29,3,3,0.032653809,0.031311035,76.26330566,0.744445801,43.58837891,18.97943115,13.69549561,64.26898193,9.307556152,2.686767578,37.55230713,0,6,10,5,4,0,177.8,34,-1,6
Red,Bantamweight,0,0.375,26.875,5,23.875,2.625,0.375,14.5,5,7.375,356.625,0,3,3,1,0,1,180.34,26,3,2,0,0.484375,51.08203125,2.43359375,28.78515625,12.80078125,9.49609375,46.51953125,3.2890625,1.2734375,51.26171875,0,4,5,4,1,3,165.1,31,-1,1
Blue,Flyweight,0.3828125,0.0078125,38.640625,4.3359375,20.1953125,12.1796875,6.265625,23.2109375,4.7578125,10.671875,314.1796875,1,4,6,2,1,0,162.56,31,4,5,0.064575195,1.659179688,68.50239563,6.173583984,37.35453796,23.57870483,7.569152832,31.22219849,9.858520508,27.42167664,720.7957764,13,13,15,2,2,5,167.64,31,2,8
Blue,Lightweight,0.5,0.3125,16,2.0625,12.6875,3.1875,0.125,6.4375,0.5625,9,257.375,0,3,4,1,1,1,177.8,26,1,2,0.375,0.0625,33.1875,3.25,13.5,10.6875,9,23.125,1.0625,9,166.25,0,4,4,1,1,0,190.5,34,-1,3
Red,WomenStrawweight,0.0078125,0.125,69.296875,2.6953125,50.6640625,10.4453125,8.1875,53.5078125,9.671875,6.1171875,121,0,3,6,2,0,1,152.4,28,3,5,0.001953125,0,122.8554688,0.125,54.9921875,24.77539063,43.08789063,109.4648438,13.25585938,0.134765625,21.9140625,8,8,8,2,2,0,165.1,30,8,6
Blue,Lightweight,0.043945313,0.254695892,116.9573212,4.251935959,96.54804039,13.33324242,7.076038361,100.8226795,10.57276535,5.561876297,125.4085522,0,4,15,5,7,3,182.88,29,4,5,0.5,0,94.984375,3.28125,68.3125,22.65625,4.015625,77.484375,14.96875,2.53125,55.8125,2,3,4,3,2,0,175.26,34,-1,2
Red,Featherweight,1.414314345,0.031402677,42.34239925,0.189568788,27.0070281,5.676771775,9.658599369,35.32208282,2.174268305,4.846048124,21.70062172,0,3,15,13,7,0,180.34,32,-1,7,0.034179688,0.032226563,72.17871094,0.586914063,54.82617188,11.52636719,5.826171875,69.53613281,2.259765625,0.3828125,20.078125,11,7,8,3,2,0,177.8,31,7,6
Red,Welterweight,0.625,0.5625,28.25,0.1875,20.3125,2.875,5.0625,25.9375,1.6875,0.625,9,0,2,3,2,0,1,182.88,27,2,2,0.046875,0.75,42.5078125,4.1875,28.6328125,4.2265625,9.6484375,26.2421875,4.3125,11.953125,261.0703125,0,2,4,4,2,0,185.42,28,1,2
Blue,WomenStrawweight,0,0.75,97.875,1.125,56.75,17.125,24,84.625,8,5.25,169.25,0,2,2,2,0,1,162.56,32,-2,1,0,0.0390625,44.2890625,6.6875,24.8203125,6.625,12.84375,15.7421875,16.546875,12,357.3515625,0,1,4,4,0,0,160.02,32,-1,4
Blue,WomenFlyweight,0.125,0.5,68.625,3.375,35,19.375,14.25,63.875,4.5,0.25,6.625,0,2,3,1,0,0,172.72,29,1,3,0,1.7109375,30.625,1.765625,14.3828125,8.0234375,8.21875,16.6015625,7.34375,6.6796875,274.1328125,1,3,6,2,0,1,172.72,33,3,5
Red,Lightweight,0.001403809,0,49.54144108,0.223380208,21.77784288,16.95799971,10.8055985,47.42274773,2.088135719,0.030557632,8.569601059,1,3,12,12,4,0,175.26,33,3,7,0.535400391,0,47.69824219,0.15625,17.1114502,15.50805664,15.07873535,46.5012207,0.677368164,0.51965332,14.26611328,0,3,8,6,3,0,172.72,33,2,5
Blue,LightHeavyweight,0.71875,0.046875,15.4375,1.4765625,11.890625,1.8359375,1.7109375,10.6171875,2.8359375,1.984375,21.0859375,0,3,5,3,4,0,193.04,29,-1,1,1.580749512,0.00491333,67.79640198,2.231079102,45.56163025,11.33596802,10.89880371,63.57627869,1.98260498,2.237518311,46.71264648,3,3,9,8,7,0,193.04,36,-1,2
Blue,LightHeavyweight,0,0,48.03417969,10.15527344,39.63183594,5.274414063,3.127929688,25.95214844,11.29785156,10.78417969,393.6123047,1,3,7,4,2,0,200.66,28,2,5,0.032592773,0.633544922,21.69775391,2.227172852,18.39868164,2.923828125,0.375244141,13.63208008,1.087646484,6.978027344,114.9239502,1,5,10,4,4,3,193.04,38,5,2
Red,Heavyweight,0.063018799,0.130472183,31.9258194,2.031751633,13.68672752,7.577718735,10.66137314,29.56502724,0.313081741,2.047710419,61.3375206,0,4,12,8,5,5,213.36,30,-1,2,0.03125,0.5,61.71875,1.84375,39.84375,8.6875,13.1875,36.90625,6.625,18.1875,300.8125,0,3,3,3,2,0,198.12,32,-1,1
Blue,Featherweight,0.279296875,0.046875,20.19775391,2.654785156,14.84423828,0.922363281,4.431152344,12.6640625,1.129882813,6.403808594,105.6157227,3,5,8,4,5,0,167.64,33,2,3,0.03515625,0.00390625,32.41796875,2.33203125,24.13085938,7.3515625,0.935546875,17.2734375,3.55078125,11.59375,215.5234375,0,6,8,2,3,1,185.42,29,6,4
Blue,Featherweight,0.125,0,70.625,6.25,50.25,9.125,11.25,18,8.625,44,435.375,0,4,4,0,2,0,180.34,29,4,2,0.125244141,1.17276001,36.51202393,5.641624451,23.95950317,10.82705688,1.725463867,19.14346313,10.74938965,6.619171143,204.4580307,0,6,14,4,3,1,180.34,34,1,10
Blue,Welterweight,0.1875,1.625,21.3125,3.0625,13.4375,4.0625,3.8125,13.6875,4,3.625,100.3125,0,1,3,2,1,2,193.04,28,1,0,0.125,0.125,41.3125,0.96875,31.9375,4.59375,4.78125,18.875,4.78125,17.65625,317.34375,0,2,4,2,1,1,198.12,28,1,2
Red,Welterweight,0.5,0.0625,23.6875,0.5625,15.875,3.1875,4.625,16.375,0.375,6.9375,28.3125,0,1,3,2,1,0,182.88,31,1,2,0.125,0.078125,56.453125,6.203125,30.984375,12.640625,12.828125,41.953125,6.46875,8.03125,96.0625,0,2,5,2,1,1,180.34,22,2,3
Red,WomenBantamweight,0,1.8515625,40.8984375,0.09375,34.2421875,4.7578125,1.8984375,19.2578125,5.765625,15.875,102.28125,0,2,5,3,2,2,172.72,41,2,1,0,0.25,36.9375,2.25,21.375,10.4375,5.125,17.3125,10.9375,8.6875,191.75,1,2,2,3,2,0,172.72,36,2,0
Blue,Featherweight,0.25,0.25,56.25,5.5,34.75,15.75,5.75,22.5,10.25,23.5,214,0,2,2,2,0,0,177.8,29,-1,2,0.006164551,0.041809082,77.17028809,8.331665039,43.19110107,11.85009766,22.12908936,61.34069824,12.79296875,3.036621094,178.9984741,1,7,9,6,1,2,167.64,31,-1,6
Blue,Bantamweight,0,0.0078125,42.46875,2.2109375,24.8828125,6.0546875,11.53125,35.59375,4.65625,2.21875,51.640625,1,3,6,2,3,0,170.18,28,1,3,0.646484375,0,22.87207031,0.216796875,16.98828125,5.4375,0.446289063,21.1015625,0.466796875,1.303710938,3.799804688,1,2,5,6,4,0,175.26,34,-2,1
Blue,Heavyweight,0.001953125,0.6796875,42.61035156,3.048828125,31.89941406,4.68359375,6.02734375,27.69238281,8.913085938,6.004882813,142.015625,6,4,9,2,2,3,182.88,39,4,4,0.34777832,0,50.10302734,7.403198242,35.56469727,5.133911133,9.404418945,26.9251709,4.384765625,18.79309082,473.8936768,4,6,12,2,8,0,203.2,35,3,4
Red,Bantamweight,1.09375,0.4375,40.625,2.484375,32.15625,6.015625,2.453125,29.96875,7.328125,3.328125,57.625,0,2,5,2,4,1,180.34,31,2,0,0.500976563,0.01171875,46.08984375,0.69140625,22.71044922,6.2265625,17.15283203,44.25488281,1.553222656,0.281738281,5.139160156,0,7,10,2,2,1,167.64,35,-1,7
Blue,Heavyweight,1.140625,0,36.82470703,1.959716797,29.9453125,5.222167969,1.657226563,19.76049805,2.974609375,14.08959961,88.67578125,0,6,10,3,9,0,200.66,33,2,1,0.390625,0.5625,14.265625,0.5,11.453125,2.171875,0.640625,11.390625,1.890625,0.984375,18.90625,1,6,6,1,4,1,210.82,31,6,0
Blue,Welterweight,0.3125,0,41.296875,2.25,24.109375,7.53125,9.65625,38.984375,1.671875,0.640625,50.03125,0,2,4,3,4,0,180.34,26,2,0,0.376953125,0.046875,29.00390625,0.130859375,20.30859375,5.669921875,3.025390625,7.978515625,4.546875,16.47851563,173.5761719,0,3,7,3,4,1,177.8,34,2,2
Blue,Lightweight,0.001464844,2.068603516,49.8996582,1.353759766,34.47290039,11.59790039,3.828857422,38.90600586,2.614746094,8.37890625,125.21875,4,5,7,6,2,3,182.88,31,-1,2,0.00390625,0.646484375,11.47265625,1.47265625,8.40625,1.845703125,1.220703125,7.10546875,1.3046875,3.0625,87.15820313,1,3,7,3,0,5,190.5,30,2,2
Red,Lightweight,0.75,0.109375,34.1015625,2.8828125,22.0546875,8.296875,3.75,28.375,3.078125,2.6484375,81.4140625,0,3,6,2,2,3,180.34,31,3,1,0.6328125,0.28125,28.86328125,0.921875,16.6953125,3.7890625,8.37890625,27.85546875,0.2734375,0.734375,64.28125,0,3,6,3,4,2,190.5,28,1,0
Red,LightHeavyweight,0.125,0.625,17.125,0.75,8.25,3.5,5.375,11.25,4,1.875,44.75,0,2,3,1,1,2,200.66,26,2,0,0.251464844,0.187683105,13.87496948,0.31262207,8.655609131,2.679290771,2.54006958,11.29867554,1.936828613,0.639465332,26.32635498,1,4,10,6,5,3,203.2,35,4,2
Blue,Welterweight,0.51171875,0.84375,35.953125,4.75,28.0625,5.578125,2.3125,20.41015625,2.3125,13.23046875,438.7851563,0,5,7,2,2,1,187.96,26,-1,4,1.601799607,0.02790077,33.01099317,2.459185436,17.54665266,10.98703331,4.4773072,27.1386741,4.033767849,1.838551223,33.69332711,1,8,20,7,9,5,185.42,35,4,6
Red,WomenStrawweight,0,0.65625,41.1875,10.4375,27.40625,3.78125,10,28.96875,4.21875,8,174.46875,2,2,4,2,0,1,160.02,30,1,3,0.0625,1.421875,36.171875,6.03125,33.328125,2.40625,0.4375,26.46875,6.890625,2.8125,119.203125,1,2,4,3,0,1,160.02,29,1,3
Blue,Featherweight,0.5625,0.25,25.84375,3.78125,21.9375,1.65625,2.25,10.46875,1.8125,13.5625,216.5,0,4,5,1,2,1,177.8,27,4,2,0.008056641,0.138916016,26.65454102,1.002197266,14.74047852,3.162353516,8.751708984,20.97045898,2.657470703,3.026611328,76.64038086,1,4,9,4,3,3,180.34,36,4,3
Blue,Welterweight,0.03125,0.03515625,67.8359375,6.8828125,46.015625,5.48046875,16.33984375,55.69921875,7.87890625,4.2578125,337.34375,0,5,8,1,2,2,182.88,30,3,4,0.003192902,0.37794745,108.8255323,4.559740901,63.57032442,30.38361621,14.87159169,67.97376454,31.7402091,9.111558676,324.2575638,3,5,17,7,4,3,177.8,33,-2,10
Blue,Heavyweight,0.25,0,50.6875,10.625,38.78125,6.6875,5.21875,17.40625,6.09375,27.1875,387.09375,0,3,4,2,1,0,203.2,27,-1,2,0.236572266,0.0625,15.09375,0.697998047,6.770263672,5.803466797,2.520019531,10.67285156,3.931396484,0.489501953,50.81396484,1,4,8,5,5,0,203.2,38,1,3
Red,Middleweight,0.72265625,0,42.14453125,5.17578125,21.65429688,9.0546875,11.43554688,30.23828125,7.59375,4.3125,109.8476563,2,8,9,1,7,0,185.42,41,8,2,0.407714844,0,63.47851563,0.082519531,43.63720703,14.39794922,5.443359375,49.28613281,5.168945313,9.0234375,64.80664063,2,8,10,2,5,0,185.42,27,2,5
Blue,LightHeavyweight,0.4375,0.09375,24.875,1.953125,19.78125,3.671875,1.421875,19.234375,3.671875,1.96875,38.171875,0,3,4,3,3,0,193.04,29,-1,1,3.53E-05,0,25.95910883,5.448647976,18.13583422,5.582094193,2.24118042,21.71075058,3.655649662,0.592708588,151.7565598,4,5,14,8,6,0,190.5,38,5,8
Blue,Lightweight,0.007827759,1.565242767,8.935653687,3.047740936,4.784252167,1.825244904,2.326156616,4.86945343,1.668655396,2.397544861,160.4911499,0,4,10,9,0,9,187.96,28,2,1,0.632813454,0.033482432,31.26087159,3.319581747,24.38140178,3.457612216,3.421857595,12.28174788,1.267766237,17.71135747,196.6485376,0,4,14,11,2,4,177.8,36,1,8
Blue,Flyweight,0.03125,0.021484375,44.15234375,1.81640625,34.52734375,4.861328125,4.763671875,40.57226563,1.662109375,1.91796875,45.7265625,0,4,7,3,0,0,175.26,24,1,7,0.008056641,0.016845703,64.33178711,0.606079102,39.05297852,16.89904785,8.379760742,55.31835938,7.29675293,1.716674805,50.10375977,2,6,12,2,3,1,165.1,33,3,8
