Winner,weight_class,B_avg_KD,B_avg_SUB_ATT,B_avg_TD_att,B_avg_DISTANCE_landed,B_avg_CLINCH_landed,B_avg_GROUND_landed,B_avg_CTRL_time.seconds.,B_total_title_bouts,B_longest_win_streak,B_losses,B_win_by_KO.TKO,B_win_by_Submission,B_Reach_cms,B_age,B_current_streak,B_win_by_Decision,R_avg_KD,R_avg_SUB_ATT,R_avg_TD_att,R_avg_DISTANCE_landed,R_avg_CLINCH_landed,R_avg_GROUND_landed,R_avg_CTRL_time.seconds.,R_total_title_bouts,R_longest_win_streak,R_losses,R_win_by_KO.TKO,R_win_by_Submission,R_Reach_cms,R_age,R_current_streak,R_win_by_Decision
Blue,Lightweight,1.3515625,0,1.0859375,58.31640625,7.28515625,2.58984375,63.19140625,1,3,4,2,0,185.42,27,-1,3,0.008789063,0.517066956,4.823915482,14.37264252,4.685287476,8.219890594,235.0676765,0,3,7,1,4,180.34,30,-1,8
Red,Middleweight,0.551742554,0.047180176,0.016784668,10.59872437,3.429733276,3.68812561,11.47996521,12,16,1,11,3,195.58,38,16,2,0.75,1.59375,3.09375,11.875,3,9.1875,175.1875,1,6,0,2,2,198.12,29,6,2
Red,Lightweight,0,0.75,7.75,10.375,2.125,1.75,110.5,0,1,3,0,1,180.34,35,-2,0,0.017089844,0.812805176,1.6171875,22.55230713,10.45251465,7.932800293,156.8378296,0,7,4,2,4,180.34,30,2,5
Red,Flyweight,1.03125,0.15625,1.578125,30.75,1.984375,3.734375,55.28125,1,3,1,3,0,165.1,29,3,3,0.0625,1.5,11.875,36.765625,29.5625,17.8984375,529.4375,4,4,2,0,1,167.64,27,2,5
Blue,Lightweight,0.875,0,0.09375,36.453125,0.46875,1.5,14.671875,0,4,1,4,0,190.5,27,4,2,0.125,0.125,6.5390625,15.3671875,1.9921875,11.9921875,416.2734375,0,3,2,1,0,180.34,34,1,5
Red,Featherweight,0.5,0.149902344,14.97167969,13.54101563,9.575195313,19.66601563,439.4926758,0,4,4,1,1,172.72,29,1,6,0.9375,0.5,2.953125,11.25,2.15625,7.921875,106.703125,1,4,1,4,0,167.64,28,2,2
Red,Bantamweight,1.25,1.09375,0.96875,30.40625,4.40625,2.53125,26.71875,1,4,1,2,1,177.8,22,4,2,0.03125,0.90625,4.65625,28.40625,1.90625,28.484375,420.828125,2,3,2,0,3,170.18,34,1,2
Red,Lightweight,0.033691406,0.317871094,2.818847656,33.01708984,6.760742188,1.255371094,93.88525391,1,2,7,1,2,177.8,33,2,2,0.015686035,0.935546875,2.922180176,22.61334229,2.937805176,1.723449707,64.53851318,0,3,6,2,7,180.34,29,3,0
Red,Lightweight,0,2.375,6.8125,9.46875,2.21875,5.125,284.75,0,1,3,0,2,182.88,25,1,1,0.020507813,0.00390625,2.895263672,53.44934082,5.775360107,3.662322998,155.8244629,0,2,8,1,0,177.8,29,1,7
Red,Bantamweight,0,0.03125,0.0625,60.90625,0.21875,0.375,15.21875,0,1,4,0,0,177.8,30,-2,2,0.0625,0.5,3.59375,33.234375,7.25,8.46875,205.5,0,3,2,1,0,175.26,29,1,4
Red,LightHeavyweight,0.5078125,0.21875,1.2578125,1.3203125,0.421875,7.2421875,41.6171875,0,3,4,2,2,190.5,41,-3,0,0.285644531,0.750976563,1.165527344,5.827636719,3.677246094,1.637207031,55.57617188,1,5,4,3,1,187.96,30,5,4
Red,LightHeavyweight,0.15625,0.015625,2.59375,18.203125,4.71875,10.546875,139.515625,0,4,2,3,0,190.5,32,1,2,0.16796875,0.314453125,2.7890625,14.88183594,6.88671875,4.201171875,168.609375,3,2,6,5,0,193.04,32,-1,0
Blue,Lightweight,0.033210754,1.357513428,2.392852783,27.62528229,12.15750885,1.177124023,66.40591431,2,5,7,1,8,193.04,28,5,2,0.313232422,0.325927734,3.864746094,22.70629883,4.599365234,2.645263672,44.3425293,2,8,4,1,0,177.8,34,-1,8
Red,Welterweight,0.336914063,0.01171875,8.572265625,15.109375,6.952148438,2.940429688,268.4101563,0,6,1,5,0,175.26,30,4,5,0.027591705,0.212463379,11.57313347,55.70486832,6.346885681,29.83562469,722.2343483,13,11,2,5,2,193.04,32,2,11
Red,LightHeavyweight,0,1.046875,2.824707031,1.914794922,3.802490234,6.548583984,229.7299805,3,3,6,0,2,185.42,36,-1,5,0.00112915,0,6.356735229,27.74401855,6.980789185,1.966674805,163.2099152,4,5,4,5,0,190.5,34,5,8
Blue,Welterweight,0.751953125,0.069335938,4.429199219,18.22070313,10.43286133,11.48925781,314.767334,0,6,5,2,1,180.34,29,-1,5,0.0625,0.0625,10.75,21.5625,3.75,8,314.4375,0,4,1,1,0,185.42,32,4,3
Blue,Welterweight,0.546875,0,0.81640625,12.09765625,4.2421875,2.85546875,56.90234375,0,3,3,4,0,187.96,31,3,2,0,0.15625,1.984375,49.953125,3.875,7.4375,104.5,0,5,1,2,1,193.04,24,1,3
Blue,Middleweight,0.03515625,1.6796875,9.5703125,17.34375,4.0703125,11.84375,374.4179688,1,5,3,0,3,198.12,32,-1,3,0.032226563,0.946777344,3.438964844,23.27258301,21.89794922,1.46875,177.3214111,1,3,6,2,4,195.58,33,-2,2
Red,Lightweight,0.001953125,0.155273438,7.000976563,71.42773438,11.56445313,1.721679688,138.8242188,0,4,4,1,1,177.8,31,4,4,0.078125,0.009765625,2.353515625,36.29101563,3.01953125,5.5859375,118.7714844,0,4,3,2,2,185.42,30,4,3
Red,Bantamweight,0.375,1.0625,0.25,17.1875,1,18.1875,178.4375,0,2,3,1,0,175.26,29,-1,1,0.375,0.125,5.5,14.5,10.25,7.125,208.5,0,3,1,2,1,172.72,23,3,0
Red,LightHeavyweight,0.205078125,0.138671875,1.5,19.515625,15.55859375,3.650390625,79.3203125,3,4,4,1,0,187.96,43,2,5,0.81312561,0.195495605,0.001144409,6.720657349,0.959037781,4.826164246,14.39648438,4,3,6,9,2,187.96,36,3,0
Red,Featherweight,0.5,0.78125,1.40625,10.4375,6.84375,5.625,113.90625,0,3,1,1,1,177.8,26,3,3,0.3125,0.8125,7.625,37.875,13,21.5,253.4375,1,4,1,0,1,167.64,26,-1,3
Blue,Bantamweight,0.875,0.375,1.125,42.625,3.625,3.5,41.375,0,1,2,1,0,177.8,32,-1,1,0.53125,0.25,1.01953125,24.19921875,6.390625,9.6171875,107.8945313,0,2,5,2,0,182.88,31,-1,2
Red,Middleweight,0.0390625,1.064453125,6.791015625,4.875976563,7.567382813,31.31347656,355.0068359,0,4,3,4,0,180.34,35,-1,4,0.164916992,0.017028809,0.38293457,22.96893311,0.698730469,1.330932617,18.01025391,4,8,4,4,1,187.96,35,8,6
Red,Heavyweight,0.5,0,1.125,13,4.5,7.875,88.5,0,2,1,3,0,190.5,28,1,0,0.50994873,0.220214844,1.710784912,2.904205322,1.39541626,1.233673096,39.54400635,1,4,6,6,4,193.04,34,4,0
Red,Heavyweight,1.249023438,0,0.84375,54.52832031,5.41015625,4.333984375,63.88769531,3,9,1,8,0,195.58,29,9,2,0.831054688,0.0078125,9.586914063,12.93066406,10.50976563,19.40332031,249.4501953,4,7,1,8,0,195.58,31,7,2
Red,Middleweight,0,0.470703125,5.87890625,26.04296875,2.416992188,12.99316406,293.40625,1,3,4,1,2,193.04,30,-1,4,0.313476563,1.63671875,5.118652344,16.59912109,10.67724609,1.9375,154.1611328,0,4,5,3,0,187.96,32,1,4
Red,Bantamweight,0.75,0.4375,3.0625,11.5625,4,8.25,128.75,1,4,1,2,1,170.18,27,-1,1,0.125,0.5,4.5,20.625,3.8125,7.0625,146.8125,0,4,1,1,1,167.64,31,-1,2
Red,LightHeavyweight,0,0,2.7421875,32.1796875,28.01171875,1.0390625,332.0976563,0,2,6,2,0,190.5,31,2,1,0.0625,0.25,1.3125,31.125,38.8125,5.25,138.375,0,1,3,1,0,190.5,33,1,1
Red,Welterweight,0.62890625,0.0078125,6.121582031,7.637207031,7.004394531,4.062988281,352.5625,0,4,3,3,1,180.34,33,1,5,0.0625,0.5078125,0.622070313,6.4921875,0.255859375,1.102539063,25.82324219,0,3,4,0,5,180.34,33,1,2
Red,LightHeavyweight,0.0078125,0,8.133544922,22.71936035,1.57409668,35.43518066,208.4112549,0,5,4,5,0,193.04,37,3,4,0.516601563,0.317382813,0.4609375,29.6328125,8.584960938,4.947265625,65.73535156,0,4,5,6,0,187.96,30,4,0
Blue,Welterweight,0.0625,1.008789063,5.000976563,6.551757813,0.743164063,14.81738281,545.9941406,0,3,3,1,0,193.04,31,2,7,0.0625,1.25,0.75,2,2.125,2.625,57.9375,0,1,2,1,2,187.96,29,1,0
Blue,Welterweight,0,0,13.46875,32.28125,28.4375,3.1875,301.6875,1,1,3,0,0,182.88,34,1,3,0,1.793640137,11.17852783,3.966308594,2.625183105,5.719238281,449.973999,1,5,4,1,6,182.88,35,5,5
Blue,Middleweight,0.0625,0.5625,6.625,10.75,6.3125,2.875,240.125,0,5,0,0,2,198.12,31,5,3,0.21875,0.09375,0.65625,21.71875,4.15625,9.25,99.84375,0,5,1,2,0,185.42,33,-1,3
Red,LightHeavyweight,0.4609375,0.109375,6.375,43.5625,6.171875,9.4375,134.40625,0,6,1,3,2,200.66,26,1,2,0.328369141,0.398925781,3.889404297,19.21240234,5.734863281,19.31860352,293.9543457,6,9,1,4,5,213.36,26,3,3
Red,Heavyweight,0.2578125,0.03125,0,9.1953125,1.15625,3.4765625,12.53125,0,5,2,5,0,208.28,35,5,1,0.1171875,0.5,4.53125,4.984375,5.140625,7.1015625,391.9140625,1,4,3,3,0,198.12,30,-1,2
Red,Bantamweight,0.75,0,1.75,62,1.75,0.875,21.375,0,2,2,1,0,175.26,29,-2,1,0.0625,0.5625,5.5,50.1875,4.3125,2.9375,168.3125,2,5,0,0,2,177.8,26,5,3
Blue,Bantamweight,0,0.84375,0.0625,25.859375,2.484375,10.640625,194.265625,0,2,4,0,1,185.42,25,-2,2,0.125,1.5,7,10.625,2.625,9.5,297.25,0,2,1,0,2,180.34,29,2,1
Red,LightHeavyweight,0.571289063,0.501953125,1.331054688,6.655273438,1.354492188,3.274414063,73.15234375,1,5,3,3,1,187.96,30,5,4,0.375,0.75,2.625,19.25,2.75,16.5,159.125,0,4,0,0,2,193.04,33,4,1
Blue,Lightweight,0.017578125,1.034133911,5.647830963,19.74528503,7.370574951,1.439781189,130.1353531,0,3,7,1,4,180.34,29,-1,7,0.375,0.875,7.25,34.5,3.0625,3,183.5,0,2,2,1,1,180.34,28,-1,1
Blue,Heavyweight,0,0.9375,0.6875,2.125,8.5,20.375,171.25,1,3,1,3,1,198.12,35,1,0,0.044937134,0.13633728,1.816110611,12.12748623,7.534488678,1.156280518,56.80260181,5,4,7,3,8,200.66,34,2,2
Red,Heavyweight,0.050964355,0.50012207,1.590393066,33.00268555,10.99420166,2.814575195,174.1868896,0,4,7,4,1,198.12,35,4,3,0.25,0.125,2.1875,7.25,2.375,3.6875,81.375,0,1,3,1,0,198.12,31,-1,1
Red,Featherweight,0.000244141,0.571502686,5.812927246,24.12745667,1.548156738,2.107513428,341.0256195,0,4,7,1,4,177.8,31,1,5,0.875,0,0.90625,7.5,0.3125,2.84375,26.40625,1,3,1,3,0,167.64,28,2,2
Blue,Lightweight,0.75,0.125,1.125,12.875,0.75,2,58,0,3,1,2,0,182.88,26,-1,1,0.28125,0.34375,5.578125,48.421875,13.734375,19.421875,330.5625,4,7,0,0,0,177.8,29,7,7
Red,Welterweight,0.285675049,0.268890381,1.720428467,10.3215332,3.745269775,0.698760986,52.3460083,0,4,5,2,5,182.88,31,4,4,0.34375,0.109375,0.078125,43.1328125,1.375,7.2890625,36.359375,2,5,3,3,0,190.5,29,-1,2
Blue,Lightweight,0.078125,0.072753906,4.698730469,38.53955078,12.89648438,2.944335938,142.9814453,0,4,4,1,2,177.8,28,-2,5,0.15625,0.01953125,3.70703125,35.58203125,3.0390625,11.171875,177.5429688,0,4,2,2,2,185.42,30,4,3
Red,Featherweight,0,0.75,2.75,26.25,2.75,7.125,229.25,0,2,2,0,0,185.42,30,2,2,0.25,0.90625,2.0234375,5.90625,3.375,5.03125,140.0234375,0,5,2,2,0,180.34,29,1,4
Red,Bantamweight,0,0.5,0.75,11.9375,1.8125,8.25,70.9375,0,2,2,1,0,180.34,33,2,2,0.0625,1.8125,4.3125,53.8125,3.8125,5.96875,233.65625,2,2,2,0,3,170.18,34,1,1
Blue,Bantamweight,0.5,0.1875,0.9375,17.8125,3.8125,2.0625,24.4375,1,4,1,2,0,177.8,22,4,2,0.1875,0.0625,3.9375,43.0625,10.5625,1.75,158.8125,0,2,2,1,1,172.72,34,-1,1
Blue,LightHeavyweight,0,0.09375,2.649414063,3.829589844,6.604980469,9.097167969,230.4599609,3,3,6,0,1,185.42,36,-1,5,0.3359375,0.62890625,4.578125,29.76367188,13.7734375,8.40234375,287.21875,3,2,5,5,0,193.04,31,-1,0
Red,Welterweight,0.44140625,1.0390625,0.42578125,14.77832031,5.215820313,2.922851563,42.76171875,0,4,3,3,2,187.96,37,-1,3,0.284179688,1.093811035,2.086669922,16.34924316,13.70739746,7.177124023,70.65539551,0,5,5,7,1,190.5,32,1,2
Blue,Lightweight,0.703125,0,0.171875,13.6328125,3.5703125,3.1796875,65.3828125,1,3,4,2,0,185.42,27,-1,2,0.03137207,1.87109375,1.844360352,22.22668457,3.875610352,3.446899414,101.0770264,0,3,5,2,7,180.34,29,3,0
Red,Featherweight,0.078369141,0.65625,1.471679688,47.10717773,2.525634766,0.876708984,46.56469727,0,2,5,1,6,185.42,29,2,1,0,0.09375,12.1953125,29.0390625,6.1328125,1.3984375,224.796875,1,2,5,0,2,170.18,32,-1,1
Red,Featherweight,0.0625,0.6875,1.9375,5,1.4375,1.375,67,0,2,2,0,3,175.26,28,2,0,0.375,0.625,1.125,11.5,1.125,5.375,168.25,1,2,1,0,2,162.56,26,1,1
Blue,Featherweight,0,1.5625,2.8125,18.875,13.6875,7.25,221.8125,0,3,1,0,1,177.8,26,3,3,0,0,8.25,15.75,12.3125,12.875,388,0,2,3,0,0,177.8,37,-3,2
Blue,LightHeavyweight,0.015625,0.4375,2.515625,1.640625,0.84375,7.484375,77.234375,0,3,4,1,2,190.5,40,-3,0,0,0.5,2.625,18.375,3,1.625,43,1,1,3,0,1,190.5,29,-2,0
Blue,LightHeavyweight,0,0.5390625,3.00390625,42.890625,3.484375,6.59375,148.6640625,0,5,2,0,3,200.66,28,5,4,0.329833984,0.034057617,0.765869141,19.93786621,0.397460938,2.661865234,14.02050781,4,8,3,4,1,187.96,35,8,6
Red,Welterweight,0.740234375,0.005859375,1.59375,15.42382813,1.38671875,3.0390625,59.65625,0,6,2,4,0,180.34,28,-1,3,0,0.3125,2.96875,55.90625,5.75,14.875,209,0,4,1,2,1,193.04,24,1,2
Blue,Lightweight,0.299598694,0.500003815,0.631473541,30.08529282,3.471240997,3.916954041,41.19789886,0,5,8,6,0,180.34,30,1,4,0.067382813,0.635742188,4.637695313,44.03417969,12.52148438,2.510742188,174.7705078,1,2,6,1,2,177.8,33,2,2
Red,Middleweight,0.626953125,0.2734375,7.237304688,22.19824219,11.35449219,1.875,129.3222656,0,4,4,3,0,187.96,32,1,4,0.078125,0.12890625,3.58203125,4.751953125,3.134765625,10.62695313,144.0136719,0,4,3,4,0,180.34,35,-1,3
Red,Featherweight,0.082580566,0.017578125,3.852478027,64.30615234,4.108642578,19.66711426,231.5783081,0,4,5,3,2,177.8,34,-1,5,0.4375,0.0625,1.3125,32.4375,2.9375,5.25,98.5625,0,4,1,3,0,177.8,29,-1,1
Blue,Middleweight,0.5,1.1875,3.1875,15.75,6,10.375,235.375,0,5,0,1,2,198.12,29,5,2,1.103485107,0.094360352,0.033569336,7.19744873,6.859466553,7.376251221,22.95993042,11,16,0,11,3,195.58,38,16,2
Red,Featherweight,0.03125,0.6171875,1.7734375,11.640625,2.40625,2.171875,46.875,0,2,4,0,4,187.96,23,2,0,0.3125,0.568359375,9.816772461,57.82336426,4.469848633,1.776367188,100.6817627,7,5,5,2,1,172.72,31,3,6
Red,Heavyweight,0.125,0,1.125,16,2.125,2.375,37.25,0,1,3,1,0,195.58,28,1,0,0.019897461,0.440429688,3.421569824,4.808410645,2.79083252,0.467346191,76.0880127,1,4,6,5,4,193.04,34,4,0
Red,Lightweight,0,2.625,5.4375,16.09375,1.03125,9.1875,380.96875,0,1,4,0,0,180.34,31,-1,2,0.75,0,0.1875,23.90625,0.9375,3,16.34375,0,4,1,3,0,190.5,27,4,2
Blue,Heavyweight,0.125,0,2.875,34.375,2,5.125,92.125,0,3,1,2,0,203.2,30,3,1,0.8828125,0.0625,0.390625,7.609375,0.5703125,2.15234375,70.7734375,1,3,3,6,0,185.42,36,2,0
Red,LightHeavyweight,0.41015625,0.27734375,3,20.03125,11.1171875,6.30078125,157.640625,3,4,3,1,0,187.96,42,2,5,0.002258301,0,4.713470459,23.48803711,6.961578369,3.933349609,104.4198303,4,5,4,5,0,190.5,33,5,7
Red,Bantamweight,0,0.625,1.875,13.625,1.125,7.625,87.625,0,1,3,0,1,187.96,25,-1,0,0.25,0,1.125,27.75,0.375,4.8125,94.0625,0,3,2,0,0,172.72,34,-1,3
Red,Bantamweight,0.125,0.5,1.25,7.25,8.75,1.375,78.125,0,1,2,0,1,167.64,30,-1,1,0.25,0,4,35.25,7.625,3.125,119.625,0,3,1,1,0,167.64,30,-1,2
Blue,Heavyweight,0.5,0,0.625,30.1875,4.21875,7.6875,36.65625,0,2,2,3,0,195.58,35,-1,1,0.6875,1.8671875,2.125,13.046875,3.4765625,2.4375,164.5625,2,2,3,1,2,195.58,37,2,2
Red,Heavyweight,0.8125,0.125,1.5625,28.875,0.3125,3.6875,173,0,4,1,3,0,182.88,39,-1,1,0.498046875,0,0.6875,44.05664063,7.8203125,2.66796875,40.77539063,3,9,1,7,0,195.58,29,9,2
Blue,Lightweight,0.50390625,0.328125,1.912109375,54.85742188,18.03125,6.306640625,126.7460938,0,4,3,2,1,182.88,29,1,4,0.626464844,0.651855469,7.729492188,33.41259766,8.198730469,5.290527344,88.68505859,2,8,3,1,0,177.8,34,-1,8
Red,Welterweight,0.50390625,0.138671875,1.858398438,15.44140625,2.865722656,4.978515625,61.53466797,0,6,4,2,1,180.34,28,-1,5,0.8828125,0.078125,0.8515625,5.556640625,3.431640625,3.845703125,61.5234375,0,3,3,3,2,187.96,37,-1,2
Red,Featherweight,0.875,0,0,77.25,4,2.125,13.125,0,3,1,1,0,175.26,21,-1,2,0.625,1.625,6.25,24.75,20,27,298.875,1,3,1,0,1,167.64,26,-1,2
Red,Lightweight,0.00390625,0.310546875,7.001953125,87.85546875,12.12890625,1.443359375,117.6484375,0,4,3,1,1,177.8,31,4,4,0.15625,0.145507813,7.397460938,21.07910156,15.79296875,5.888671875,243.9628906,0,3,4,1,2,177.8,28,-2,4
Red,LightHeavyweight,0,0.1875,5.298828125,7.659179688,7.209960938,18.19433594,460.9199219,2,3,5,0,1,185.42,36,-1,5,0.656738281,0.797851563,1.778808594,38.42480469,6.469726563,23.63720703,341.9086914,5,8,1,3,5,213.36,25,3,3
Red,Heavyweight,0.063980103,0.00012207,1.599441528,11.95315552,15.18676758,2.129440308,242.4798889,0,3,6,6,0,208.28,37,2,4,0.765625,0.125,0.78125,14.21875,1.140625,3.3046875,70.546875,1,2,3,5,0,185.42,36,2,0
Red,Middleweight,0.04699707,1.321044922,0.06652832,6.209350586,0.573974609,8.222167969,168.2860107,0,4,5,4,3,190.5,29,-1,1,0.031387329,0.001983643,4.497253418,28.76393127,6.236061096,2.378059387,114.3447266,1,4,5,8,0,190.5,34,4,5
Blue,Featherweight,0,0.75,0.625,2.9375,0.4375,0.25,18.5,0,1,3,0,2,182.88,25,1,0,0.125,0.0234375,2.4296875,56.7265625,4.0078125,0.2109375,57.375,0,1,6,0,1,172.72,33,-1,1
Red,Featherweight,0.5,1.8125,4.046875,9.8125,6.75,10.0625,280.046875,0,5,1,2,0,180.34,28,1,4,0.75,0,1.8125,10,0.625,3.6875,49.8125,1,2,1,2,0,167.64,27,2,2
Red,Bantamweight,0,0.5,2.75,22.75,1.6875,6.25,168.875,0,2,2,1,1,167.64,30,2,1,0.125,0.625,2.625,20.625,2.625,10.9375,162.3125,2,1,2,0,2,170.18,33,1,1
Red,Heavyweight,0.039794922,0.880859375,4.843139648,9.616821289,4.581665039,0.934692383,94.17602539,1,4,5,5,4,193.04,33,4,0,0.09375,0.28125,1.03125,7.8125,2.96875,2.1875,85.625,0,3,2,2,1,200.66,30,1,1
Red,Heavyweight,0.25,0.25,2.625,5.25,6.875,2.75,200.375,0,1,2,0,1,200.66,26,1,1,0.515625,0.0625,0,17.390625,2.3125,0.953125,22.0625,0,5,2,4,0,208.28,34,5,1
Red,Bantamweight,0.125,0,2.375,34.625,5.625,0.75,36.5,0,3,1,1,0,177.8,29,3,2,0.375,0.125,0.875,39.125,0.125,3.5,43.625,0,2,2,1,1,172.72,34,-1,0
Red,Welterweight,0.05859375,0.768554688,2.692016602,17.59460449,3.250976563,11.68798828,274.4970703,1,4,4,4,2,187.96,33,4,4,0.48046875,0.01171875,3.1875,19.84765625,2.7734375,4.078125,116.3125,0,6,2,3,0,180.34,27,-1,3
Blue,Welterweight,0.673828125,0.0234375,2.14453125,10.21875,8.904296875,0.880859375,55.8203125,0,5,1,5,0,175.26,29,4,4,0.6875,0.21875,0.15625,52.265625,0.75,8.578125,48.71875,2,5,2,3,0,190.5,28,-1,2
Red,Welterweight,0.020019531,0.309570313,2.127929688,93.10400391,10.68261719,3.555664063,142.359375,1,3,5,4,2,193.04,29,2,1,0.055183411,0.424926758,7.146266937,49.40973663,1.693771362,27.67124939,620.4686966,12,10,2,5,2,193.04,31,2,10
Blue,Middleweight,0,0.3125,1.0625,60.703125,5.421875,0,40.609375,0,3,2,0,1,190.5,26,2,3,0,0.125,4.75,45,4,4.625,127.875,0,2,1,0,1,187.96,34,2,2
Blue,Middleweight,0.0625,0,7.8125,46.25,7.5625,1.5625,250.3125,0,2,1,1,0,187.96,25,2,3,0,0,6.375,48,19.625,4.875,301.5,0,1,2,0,0,185.42,32,-1,2
Blue,Lightweight,0.023925781,0.063644409,6.700286865,25.42643738,5.372192383,6.249572754,149.8937225,2,6,5,5,0,182.88,31,6,7,0.53125,0,1.15625,31.15625,7.5625,2.4375,144,0,2,3,2,0,177.8,34,-1,1
Red,LightHeavyweight,0.46875,0.0625,0.013671875,27.39648438,6.486328125,4.1953125,69.97070313,0,3,4,3,1,187.96,32,-1,2,0.833007813,0.0625,0.095703125,34.61425781,4.1875,5.547851563,29.52929688,1,1,7,3,0,187.96,36,-1,1
Blue,Heavyweight,0.625,0.25,1.125,12.75,0.625,5.375,108,0,3,1,2,0,182.88,38,-1,1,0.1328125,0.400878906,0.128417969,35.64697266,0.148925781,1.213867188,9.405273438,0,4,3,4,4,213.36,25,-1,1
Red,Bantamweight,0.03125,0.8125,0.5,15.53125,1.09375,3.8125,16.8125,0,3,2,1,2,162.56,30,-1,1,0.25,0.25,5.25,40.25,4.25,6.875,82.625,2,1,2,0,1,170.18,33,1,1
Red,LightHeavyweight,0.8203125,0.5546875,3,26.0625,17.234375,11.6015625,202.28125,3,4,2,1,0,187.96,42,2,5,0.659667969,0.068115234,0.531738281,16.87573242,0.794921875,1.323730469,23.04101563,4,8,3,4,1,187.96,34,8,5
Red,Welterweight,0.000244141,0.242919922,1.167724609,7.240966797,5.335693359,0.39831543,28.83044434,0,2,8,0,3,182.88,29,-1,2,0,0.25,5.5625,76.75,3,1.625,44.9375,1,3,2,0,2,190.5,28,3,1
Blue,Welterweight,0.1875,0,1.265625,6.390625,2.96875,2.421875,67.609375,0,3,3,2,0,187.96,30,3,2,0.010025024,0.046933174,2.383088112,16.45099449,6.696777344,6.922111511,175.8468771,1,5,6,6,3,185.42,35,2,6
Red,Featherweight,0,0.9375,2.71875,24.78125,13.1875,0.78125,137.71875,0,4,1,0,3,182.88,24,4,2,0.875,0.125,0.625,19.875,0.875,2.5,16.125,0,3,1,3,0,177.8,29,-1,0
Red,Bantamweight,1,0.375,0.875,17.625,0.625,3.125,48.875,0,4,0,2,0,177.8,22,4,2,0.125,0.125,1,75.375,2.625,0.875,98.625,1,4,0,0,1,177.8,26,4,3
Blue,Lightweight,0.5,0.5,4.15625,12.46875,7.96875,8.96875,258.09375,0,3,2,1,0,180.34,33,1,3,0,1.375,1.125,0.75,0,3,88.375,0,3,1,0,3,185.42,24,3,0
Blue,LightHeavyweight,0.5625,0.0625,0.0625,8.125,7.9375,18.75,59.6875,0,2,2,2,0,190.5,36,2,1,0.004516602,0,4.426940918,29.97607422,8.923156738,7.866699219,193.8396606,4,5,3,5,0,190.5,33,5,7
Blue,Welterweight,0,0.587280273,5.357055664,6.932617188,2.250366211,3.438476563,128.947998,1,5,4,1,6,182.88,35,5,4,4.58E-05,1.016220093,7.019821167,5.057769775,11.33811951,35.80967712,411.0067902,1,8,3,1,3,187.96,34,8,10
Blue,Lightweight,0.0078125,0.62109375,5.00390625,102.7109375,6.2578125,2.88671875,143.296875,0,4,3,1,1,177.8,31,4,3,0.0703125,1.136535645,5.591323853,19.98114014,11.4822998,3.759124756,236.5414124,0,3,6,1,3,180.34,29,-1,7
Red,LightHeavyweight,0.25,0.015625,0.557617188,5.543945313,0.125,2.983398438,17.25390625,1,2,4,3,0,187.96,42,1,4,0.142578125,0.00390625,2.662109375,10.31054688,2.708984375,6.548828125,140.3046875,1,5,3,3,0,187.96,29,5,4
Red,Lightweight,0.001953125,1.646484375,4.000976563,15.35400391,11.84960938,7.045654297,188.2714844,0,4,4,2,3,172.72,29,-1,4,0.0078125,0.65625,3.82421875,84.71484375,16.0625,3.61328125,183.4921875,0,3,3,1,1,182.88,28,1,4
Red,Heavyweight,0.5,0.25,4.375,5.5,1.75,7.375,125.75,0,1,2,1,0,198.12,31,-1,1,0.079589844,0.76171875,1.686279297,10.23364258,1.163330078,1.869384766,50.35205078,1,4,5,5,3,193.04,33,4,0
Red,Middleweight,0.062774658,0.003967285,7.994506836,43.52786255,12.47212219,4.756118774,228.6894531,1,4,4,8,0,190.5,33,4,5,0.252502441,0.781982422,0.004577637,6.882629395,2.836151123,4.304656982,25.5859375,4,3,6,7,2,187.96,35,3,0
Blue,Featherweight,0,0.599609375,4.88671875,11.1640625,10.30078125,9.6640625,128.9707031,0,4,4,1,1,172.72,28,1,4,1.0625,0,3.1875,37.25,7.9375,8.8125,199.125,0,1,2,0,0,170.18,30,1,3
Blue,Lightweight,0.75,0.75,4.5,42,1.125,6,132,0,2,2,1,1,180.34,28,-1,0,0.599197388,7.63E-06,0.262947083,11.17058563,3.942481995,2.833908081,23.39579773,0,5,7,6,0,180.34,29,1,4
Red,Lightweight,0.062744141,0.7421875,2.688720703,18.45336914,0.751220703,4.893798828,75.15405273,0,3,4,2,7,180.34,28,3,0,0.068359375,1.251220703,3.46875,11.20922852,6.810058594,0.731201172,72.35131836,0,7,3,2,4,180.34,29,2,4
Blue,Middleweight,0.4375,0.1875,1.3125,38.4375,2.3125,1.5,30.6875,0,4,1,1,0,185.42,33,-1,3,0.25390625,0.546875,6.474609375,31.39648438,11.70898438,2.75,69.64453125,0,4,3,3,0,187.96,31,1,4
Blue,Heavyweight,0.32421875,0.03125,1.34765625,4.72265625,1.0390625,18.61328125,140.8007813,2,7,1,7,0,195.58,30,7,1,0.99609375,0,0.375,45.11328125,1.640625,5.3359375,18.55078125,2,9,0,7,0,195.58,28,9,2
Red,Middleweight,0.093994141,0.642089844,0.133056641,6.418701172,1.147949219,16.44433594,133.5720215,0,4,4,4,3,190.5,28,-1,1,0.05078125,0.010803223,4.224182129,11.88842773,1.464294434,12.38952637,268.5697632,1,4,4,4,0,190.5,31,4,6
