"Winner","B_avg_SUB_ATT","B_avg_TD_att","B_avg_HEAD_landed","B_avg_BODY_landed","B_avg_LEG_landed","B_avg_GROUND_landed","B_avg_CTRL_time.seconds.","B_age","R_avg_SUB_ATT","R_avg_TD_att","R_avg_HEAD_landed","R_avg_BODY_landed","R_avg_LEG_landed","R_avg_GROUND_landed","R_avg_CTRL_time.seconds.","R_age"
"Red",0.09375,1.0625,11.671875,3.796875,0.515625,5.40625,27.09375,32,0.09375,2.078125,17.03125,7.25,0.03125,3.1875,34.265625,35
"Red",0,1.0625,20.65625,4.59375,22.59375,0.40625,37.71875,33,0.129882813,0.391601563,16.6340332,4.516113281,10.50805664,1.375,49.41577148,28
"Red",0.25,4.154296875,40.00390625,7.619140625,5.646484375,22.296875,219.8886719,27,1.112102509,11.63615799,28.81002998,3.501131058,1.583259583,21.48245239,621.6858749,37
"Red",0.466796875,0.78125,13.12109375,0.712890625,0.40625,0.609375,71.890625,39,0.350219727,0.032104492,10.95056152,2.973999023,2.327880859,1.053466797,33.60131836,27
"Red",0,4.09375,14.75,1.1875,1.75,5.375,100.59375,38,0,0.5625,8.75,2.828125,3.515625,1.84375,20.453125,35
"Red",0.015625,0.015625,11.765625,6.1875,0.75,4.6875,14.921875,39,0.039306641,0.848632813,10.49304199,1.687744141,5.190429688,3.900146484,72.70117188,33
"Red",0,0.14453125,31.15625,13.76953125,3.34375,0.3046875,76.375,36,0.366943359,2.990272522,26.87321472,2.519996643,0.641113281,6.090431213,104.5673141,31
"Red",0.3203125,4.408691406,15.29199219,4.668945313,3.561035156,2.937011719,187.0170898,35,1.738300323,1.788574219,7.102378845,2.97032547,6.485897064,0.745800018,30.67736435,31
"Blue",1.11328125,5.83984375,8.3515625,1.734375,1.8125,1.21875,215.578125,32,0,2.0625,36.25,7.875,22.6875,1.75,52.5,29
"Blue",0.75,7,21.59375,4.46875,3.9375,0.3125,154.25,30,0,0.46875,19.8125,4,2.140625,6.859375,23.796875,31
"Red",0.53515625,2.40625,30.08203125,13.109375,9.7734375,0.62109375,83.58203125,28,0.71484375,3.31640625,91.890625,18.671875,17.86328125,7.015625,166.171875,29
"Blue",0.6484375,0.08203125,4.8203125,3.43359375,1.0703125,0.33984375,18.67578125,32,0.6875,4.625,19.890625,3.203125,7.515625,11.65625,184.015625,31
"Blue",0.0625,6.375,46.625,10.5625,10.9375,0.4375,101.375,29,0.078125,4.977539063,12.94824219,4.056640625,5.552734375,2.088867188,43.48925781,30
"Blue",0.01940918,2.62512207,75.61950684,12.75634766,3.713378906,0.715209961,45.97802734,33,0,0.370666504,16.2555542,5.495849609,3.466430664,1.645507813,3.635742188,30
"Red",1.104980469,2.348144531,14.33520508,1.404296875,2.714111328,1.865234375,140.026123,33,6.2e-05,0.640539169,44.01270103,4.726542473,10.83507061,2.824314356,18.63577271,36
"Red",1.75,3,9.125,2.9375,9.0625,4.0625,372.4375,34,0.140625,1.2734375,12.3515625,4.75,3.7109375,3.6015625,92.75,29
"Blue",1.4765625,0.91015625,9.84765625,3.40234375,4.0390625,1.92578125,57.09375,31,0,5.6875,17.5625,5.78125,10.8125,3.25,155.9375,36
"Blue",0.755859375,5.074707031,11.30371094,2.905273438,3.764160156,1.337402344,131.8623047,34,0.078125,4.3359375,12.12304688,3.734375,3.0703125,2.8203125,143.7460938,32
"Red",0,0,13.375,2.125,0.375,1.375,9.875,29,0.26704216,0.977013826,6.510765553,1.765143275,1.2013731,3.144535065,17.35032523,36
"Red",0.03125,1.25,6.4375,5.375,2.40625,0.875,115.0625,30,0.28125,1.75,49.890625,13.734375,8.15625,6.125,138.65625,30
"Blue",0,0.5,35.5625,9.21875,6.4375,4.15625,65.65625,32,0.500366211,0.912109375,13.35742188,2.143188477,0.552490234,0.502441406,25.16601563,30
"Blue",0.625,2.0625,9.375,5.6875,5.8125,4.375,126,34,1.444335938,2.081542969,18.07324219,6.439453125,2.537597656,2.771972656,71.41064453,34
"Blue",0,0.4375,31.75,6.9375,2.4375,6.375,56.0625,26,0.1875,3.619140625,29.37695313,2.689453125,7.724609375,9.615234375,105.4628906,30
"Red",0.53125,1.6328125,25.15625,10.5078125,7.06640625,6.23046875,140.6484375,31,0.56836319,2.75541687,33.80212021,12.83686066,3.063129425,6.386070251,61.16596222,34
"Red",0.072265625,2.499023438,36.69238281,10.45410156,4.120117188,5.08984375,75.46875,25,0,0.650512695,68.68383789,27.71008301,1.455932617,16.1204834,105.1844482,33
"Blue",0.036621094,2.578125,9.16015625,4.168457031,11.22802734,0.778320313,126.3378906,32,0.125,13.875,8.125,2.125,18.75,0.125,292,27
"Blue",0.039085388,2.52960968,31.79919434,7.253574371,8.601438522,9.588319778,265.3591595,29,0.67578125,5.2265625,19.23046875,4.40625,6.26171875,4.34375,166.9023438,28
"Blue",0,5.625,22.9375,6.75,8.9375,8,174.125,38,0.00053215,0.136966705,12.32285309,2.853588104,4.261014938,2.229091644,58.34407043,37
"Blue",0.125,3.328125,31.6640625,8.90625,9.44140625,5.7109375,105.3320313,37,0.50390625,11.29345703,65.02441406,6.940429688,10.95703125,16.20166016,648.7250977,32
"Red",0.298034668,4.168251038,12.77155304,3.863464355,5.960830688,3.730499268,109.1560669,36,0.28125,0.875,18.84375,8.71875,5.90625,1.75,78.40625,23
"Red",0.25,1.875,15.875,4.25,5.875,0.875,89.875,26,0.390625,1.37109375,48.22265625,10.5703125,8.1484375,17.70703125,220.4257813,29
"Blue",0.008666992,0.59375,4.229370117,1.773803711,2.854614258,0.978149414,6.957519531,44,0.289794922,1.757415771,15.89916992,3.435455322,1.678741455,2.74609375,45.3225708,34
"Red",0.177734375,0.12890625,19.98046875,6.958984375,5.747070313,1.415039063,66.01660156,26,0.296875,1.265625,17.8125,3.4375,6.09375,1.5625,22.921875,33
"Red",1,0,9.8125,8.1875,4.6875,1.6875,27,27,0.202148438,0.495605469,19.29833984,2.310058594,4.465820313,2.840332031,50.58935547,26
"Red",0.001953125,0,11.171875,0.265136719,0.614746094,3.967285156,8.658203125,36,0.03125,0.546875,20.265625,4.0625,1.5,3.421875,51.59375,33
"Red",0,1.375,27,2.75,0.5,25.875,149,30,0,1.3203125,14.5390625,1.75,1.296875,7.9921875,89.65625,30
"Red",0.75,1.78125,13,3.46875,1.625,1.6875,32.84375,32,0.375,0,14.6875,3.4375,5.9375,1.6875,16.375,29
"Red",0.062606812,0.75491333,25.95075607,8.024806976,18.74128342,3.978000641,30.35536575,31,1.02734375,0.51953125,26.99804688,7.81640625,9.634765625,2.322265625,29.58984375,31
"Red",0,7.25,26.46875,9.59375,7.0625,6.25,173.3125,28,0.15625,2.4296875,21.3828125,7.859375,5.4375,10.203125,352.5585938,36
"Blue",2.351074219,6.110839844,18.38427734,10.63134766,4.748046875,6.885742188,245.8671875,25,0.037475586,12.49291992,25.95251465,13.24780273,7.495239258,8.916503906,390.3731689,30
"Red",0.097747803,0.000572205,10.70481873,0.943374634,0.604736328,6.913082123,13.19824219,38,0.6484375,7.5234375,32.96875,4.4609375,6.0859375,9.546875,248.296875,30
"Blue",0.06640625,10.51318359,26.98730469,8.463867188,14.82568359,3.071289063,205.4384766,32,0.25,0.9375,16.375,5.3125,10.125,6.0625,43.4375,30
"Blue",0.5,5.125,35.5625,11.75,4.75,13.3125,260,36,0.031616211,0.717041016,21.29907227,0.962036133,1.697265625,9.580444336,43.52416992,31
"Blue",0.03326416,0.390686035,7.958343506,3.026672363,3.459594727,3.288085938,68.88192749,36,0.008789063,0.782226563,23.40136719,5.223632813,1.936523438,14.19335938,65.30078125,32
"Red",0.065429688,3.971679688,24.25195313,7.80859375,10.14941406,4.709960938,122.3261719,35,0.126098633,1.87512207,8.711303711,2.824951172,0.352783203,4.227172852,131.2492676,33
"Red",0,1,34.56640625,10.2578125,5.51953125,8.62890625,36.515625,30,0.570388794,4.205886841,16.77232361,15.72210693,19.76257324,2.676452637,89.96696472,32
"Blue",0.5,4.30859375,46.0078125,13.23828125,4.29296875,18.59375,253.7773438,27,0.25,0.125,36.125,8.25,2.125,5.25,12.625,30
"Red",0.01171875,0.08203125,9.0234375,1.71484375,3.02734375,1.65625,50.48046875,35,0.25,0.1875,13.9375,1.1875,2.875,2,22.75,29
"Red",0.125,0.9375,24.9375,10.4375,7.75,1.125,17.625,27,0.133056641,2.848876953,3.354614258,2.327880859,0.537109375,3.91418457,47.37585449,37
"Red",0.869140625,5.166015625,16.07128906,3.552734375,1.36328125,5.217773438,145.7392578,36,1.071044922,9.102096558,67.77680969,13.77720642,5.579681396,51.2220459,667.4602203,33
"Red",0.0078125,1.22265625,26.3125,1.6953125,1.734375,2.48046875,116.4375,41,0,9.8046875,53.140625,5.5703125,4.8828125,3.7578125,120.1953125,32
"Blue",0,1.28125,37.78125,5.46875,7.375,6.5,105.625,24,0,1.840820313,24.19726563,6.962890625,8.892578125,0.149414063,106.1298828,27
"Red",0.1328125,1.0234375,3.1640625,0.55859375,0.078125,0.2734375,22.83203125,32,0.008300781,7.091705322,17.9480896,7.127349854,21.55700684,5.815490723,193.283783,35
"Red",0.029418945,1.867431641,11.05432129,3.679870605,3.919128418,3.124572754,127.4003906,31,0.000123978,1.281078339,32.02540207,5.453084946,6.67014122,0.648628712,14.27154541,36
"Blue",1.1875,2.4375,12.875,9.375,3.625,6.375,196.1875,25,0.476600647,3.577148438,10.20475769,4.94065094,6.971794128,1.491600037,45.3547287,31
"Red",0.259765625,0.783203125,31.26806641,9.032226563,16.01611328,2.75,98.83154297,28,1.375,6.5,14.125,5.75,4.625,9,477.375,35
"Red",0.125,9.25,49.75,3.125,1.375,43.125,509.875,34,0.1875,1.125,10.34375,2.59375,1.03125,3.8125,50.1875,32
"Blue",1,0.125,5.75,5.375,2.125,2.875,34.25,30,0.001064301,0.273933411,17.64570618,5.707176208,2.522029877,3.458183289,31.68814087,36
"Blue",0.125,0.5078125,42.92382813,12.40625,3.266601563,8.860351563,99.66503906,23,0.0078125,0.2890625,34.3125,5.3671875,8.0234375,3.90625,23.6953125,31
"Red",0.75,5.9375,23.5625,7.6875,3.0625,5,189.25,27,0.578125,2.890625,10.28125,4.515625,1.203125,1.671875,68.28125,27
"Blue",0.15625,0.58984375,18.7265625,6.89453125,1.103515625,0.822265625,64.85742188,40,0.027526855,1.713848114,7.595001221,1.145401001,3.201259613,0.654209137,6.568000793,35
"Blue",0.15625,2,39.9765625,7.765625,5.4921875,2.7421875,35.9453125,27,0.5625,3.5,37.78125,17.46875,5.3125,7.25,252.3125,30
"Red",0.890625,4.140625,7.390625,8.390625,8.109375,3.703125,156.984375,32,0.375,7.23828125,34.75390625,5.37890625,12.44921875,2.23046875,169.9257813,29
"Red",0.625,1.625,7.5,2.5,7.125,1,77,29,0.34375,4.5625,12.5,6.53125,3.53125,2,199.53125,27
"Red",0,0.640625,8.921875,4.921875,9.421875,1.171875,70.625,29,0.071437836,5.226615906,20.20485687,2.643590927,8.499443054,4.763439178,185.7532024,33
"Red",0.375,7.5,32,25.75,5.25,13.75,396,31,0.224205017,9.272315979,25.62005997,4.002262115,2.166519165,18.96490479,415.3717499,37
"Red",0.005866647,4.047886014,5.543447137,2.70557785,0.509710431,1.115263939,167.2308596,37,0.828125,1.296875,7.48828125,3.51171875,0.671875,4.1640625,94.62109375,30
"Red",1.136726379,5.51083374,51.60424042,18.67372131,6.12625885,10.7721405,101.3319244,34,0.501464844,12.5715332,70.34069824,5.352294922,33.05725098,1.867553711,446.5512695,31
"Red",0.250976563,1.223815918,10.82261658,11.81603241,9.083106995,1.66558075,50.20611572,30,0,0.741333008,16.5111084,5.991699219,2.932861328,1.291015625,5.271484375,30
"Blue",0,1.34375,14.59375,8.84375,2.5625,13.65625,166.1875,34,0.00390625,3.086914063,15.63696289,1.476074219,1.845214844,0.384521484,17.86083984,38
"Blue",0.37727356,1.646835327,31.00152588,6.102874756,14.56373596,21.2795105,260.9681702,30,0.78125,0.28125,16.53125,3.53125,1.09375,0.5,16,28
"Blue",0.375,3.875,12.75,7.75,4.25,5.75,263.375,25,0.15625,4.955078125,15.89648438,6.11328125,6.10546875,4.177734375,62.97851563,29
"Red",0.011733294,2.095772028,6.086894274,3.411155701,1.019420862,2.230527878,122.4617193,37,0.000732422,1.82421875,12.71484375,3.286376953,1.104980469,1.004882813,28.33203125,29
"Blue",1.0625,5.625,13.9375,1.1875,1.5,9.6875,359.0625,36,0.266113281,4.697753906,6.709228516,4.655761719,1.07421875,7.828369141,94.75170898,37
"Red",0.032316685,6.926494718,22.61725032,5.125455022,6.712158442,1.513743162,197.2542298,31,0.953125,0.8203125,14.6953125,3.8046875,5.078125,0.8515625,69.1875,31
"Blue",0.53408432,1.954027653,3.021531105,3.530286551,2.402746201,0.289070129,28.70065045,35,0,1.125,17.5,5.65625,6.03125,3.6875,40.90625,35
"Blue",0,2.271484375,22.56738281,10.765625,13.21484375,1.147460938,53.29785156,28,0.0625,0.068359375,17.30078125,8.485351563,12.30273438,1.59375,4.979492188,29
"Red",0.83203125,0.183959961,25.97457886,4.362365723,4.226745605,1.359588623,85.82058716,30,0.25,0.015625,45.84765625,11.8125,2.533203125,13.72070313,45.33007813,23
"Blue",0.75,8.875,13.875,1.75,5.125,4.75,423.875,31,0.236694336,2.859741211,20.04705811,9.486236572,11.12652588,3.8671875,151.8303528,34
"Blue",0.3125,1,35.953125,6.53125,4.984375,2.484375,49.890625,27,0.733886719,4.980545044,22.74642944,5.039993286,0.282226563,12.18086243,202.1346283,30
"Blue",0.125213623,1.50982666,38.90151215,13.04961395,30.48256683,1.956001282,55.71073151,31,0,1,16.125,3.625,3.375,5.25,61.125,25
"Red",0.5625,1.75,24.6875,6.4375,3.8125,3.5,114.8125,23,0,0.875,9.625,4.59375,4.25,3.84375,78.9375,32
"Red",0.579589844,3.514831543,9.798339844,3.870910645,2.35748291,2.4921875,52.6451416,34,0.209960938,2.696289063,12.67041016,1.80859375,2.428222656,3.73046875,159.0522461,33
"Red",0,2.125,28.3125,8.1875,30.1875,0.8125,75.4375,32,0.1328125,8.026367188,10.97460938,10.92773438,11.65136719,5.142578125,200.8769531,32
"Blue",0.063232422,1.434082031,13.59814453,1.924072266,2.39453125,2.160888672,55.04833984,30,0.02734375,4.59375,34.8203125,10.9140625,7.05859375,4.359375,139.8515625,28
"Blue",0.28125,2.546875,18.703125,6.5,6.421875,6.203125,161.5,28,0,0.625,11.8125,3.0625,2.5625,0,25,32
"Blue",0.5,0.375,24.875,2.375,4.75,3,43.5,29,0.017333984,1.1875,7.458740234,3.547607422,2.709228516,1.956298828,13.91503906,44
"Blue",0.59387207,15.02069092,23.42150879,6.341369629,5.629882813,18.07965088,528.6970215,31,0.067382813,12.62548828,27.10449219,8.927246094,2.964355469,17.44921875,277.4580078,30
"Blue",0.064633369,7.852989435,24.23450065,3.250910044,3.424316883,3.027486324,274.5084596,31,0,4.5,30.9375,7.1875,5.125,12.5,278.625,28
"Red",0.502197266,2.981559753,26.34825897,5.377616882,12.53436279,7.208389282,407.6972885,36,0,0.875,14.5,1.875,1.875,5.75,86.125,26
"Red",0.646484375,2.286132813,8.595703125,8.1796875,6.260742188,2.151367188,114.2226563,31,1.140777588,1.411773682,14.54464722,11.44421387,21.52514648,5.352905273,147.9339294,31
"Blue",0,0,10.9375,7.6875,5.125,0.125,9.6875,28,0.073242188,5.15625,18.3203125,8.336914063,12.45605469,1.556640625,222.6757813,31
"Red",0.0625,2.3125,15.09375,1.625,4.96875,5.5,121.375,26,0.281555176,1.823547363,23.08929443,18.88842773,16.05029297,3.705810547,74.86785889,31
"Red",0.596069336,1.336502075,11.54310608,1.726928711,1.921661377,7.460998535,131.3121338,35,0,2.681640625,17.39453125,6.92578125,5.78515625,0.298828125,183.2597656,27
"Red",1,2.25,31.125,12.5,2.5,25.625,426,35,1.099731445,6.722351074,64.71600342,21.18652344,27.66394043,5.829650879,263.7385864,27
"Red",0.15625,4.0625,40.34375,4.4375,8.125,0.375,41.21875,34,0.038818359,3.250244141,26.23901367,3.512695313,2.426757813,1.430419922,57.95605469,33
"Red",0.058837891,3.734863281,22.10864258,7.359741211,7.838256836,6.249145508,254.8007813,31,0.002128601,0.547866821,25.29141235,10.41435242,4.044059753,0.916366577,59.37628174,36
"Red",1.9375,2.3125,12,5.5625,2.0625,3.625,95.0625,30,0.0703125,0.8125,31.1640625,8.21875,7.546875,1.2421875,25.1640625,27
"Blue",0.00390625,0,10.34375,0.530273438,1.229492188,2.934570313,10.31640625,36,0.055053711,3.427696228,11.19000244,0.290802002,6.402519226,1.308418274,13.13600159,35
"Blue",1.296875,0.1640625,6.640625,5.8671875,2.140625,0.6796875,37.3515625,31,0.265625,1.046875,4.328125,1.1171875,0.15625,0.546875,26.6640625,32
"Red",0.678756714,1.696426392,28.18202972,6.486694336,2.311233521,0.588562012,36.20295715,29,0.754547119,1.293670654,16.00305176,7.205749512,3.127471924,3.559020996,53.93634033,30
"Red",0.700439453,0.064208984,21.90112305,3.947998047,4.655761719,2.106933594,67.20263672,26,0,0.6875,17.1875,12.6875,5.125,13.3125,172.375,34
"Red",0,1.609375,29.28125,3.140625,5.765625,6.515625,60.390625,32,0.5,0.921875,40.43457031,13.10595703,1.595703125,2.666992188,32.94384766,30
"Blue",1,0,11.625,7.375,1.375,0.375,26,27,0.75,0,27.375,2.875,2.875,3.375,32.75,29
"Blue",1.702148438,5.221679688,11.76855469,9.262695313,3.49609375,5.771484375,169.734375,25,0.078170776,5.05921936,29.59838867,6.507148743,11.20287704,2.176639557,151.7183189,28
"Red",0.125,3.25,22.875,5.5625,1.8125,7.1875,67,31,0.90625,0.640625,17.390625,2.609375,7.15625,0.703125,16.375,30
"Red",0.375,3.8828125,18.39257813,4.3671875,0.046875,7.775390625,207.2285156,31,0.017578125,0.564453125,22.80273438,9.447265625,3.873046875,6.38671875,29.6015625,32
"Red",0.59375,2.53125,28.625,4.875,6.1875,3.125,45.84375,33,0.73828125,7.33203125,17.14257813,4.10546875,1.7265625,8.435546875,277.4785156,35
"Blue",0,1.301025391,66.36767578,10.42016602,2.911865234,6.240966797,148.3688965,32,0.002929688,8.143066406,74.68139648,4.704589844,27.11450195,2.735107422,273.1025391,31
"Red",0.015625,0.578125,43.625,7.734375,13.046875,4.8125,47.390625,31,0.142089844,5.204193115,58.55361938,12.55441284,10.15936279,33.4440918,366.9204407,33
"Blue",0.125,0.13671875,9.6015625,6.970703125,5.60546875,1.1875,9.958984375,28,0.125,2.625,30.875,16.125,11.75,4,97.625,28
"Red",0.015625,1.4453125,43.625,3.390625,2.46875,2.9609375,119.875,40,0.25,3.65625,52.328125,12.8125,13.8828125,4.421875,203.6640625,37
"Red",1.3515625,9.453125,36.4609375,5.8125,9.5234375,8.6875,273.8046875,27,0.78125,8.28125,12.78125,7.78125,13.21875,4.40625,263.96875,32
"Blue",0.125,1.5,36.375,10.875,6.625,2,113.625,23,0.001464844,2.6484375,18.4296875,3.572753906,2.209960938,2.009765625,53.6640625,29
"Red",1.25,4.125,16.75,11.375,11.625,8.75,252,33,0.625,2.625,12.5,4.875,4,4.625,134.5,26
"Blue",0.375,2.25,12.6875,4.1875,2.0625,0.625,94.375,31,0.078613281,1.697265625,20.98608398,3.375488281,8.380859375,7.800292969,145.4023438,32
"Red",0,1.5,34.875,10.375,4.375,5,132.25,27,0,0.5625,40.5625,5.9375,5.75,1,73.25,23
"Blue",0.625,1,46.90625,10.0625,6.96875,2.96875,96.78125,27,0,0.482666016,20.0222168,8.983398438,1.865722656,2.58203125,10.54296875,30
"Red",0.25,0.5,24.125,4.625,6.625,2,15,25,2.2265625,6.255859375,18.6328125,6.7265625,0.71875,5.5078125,176.2558594,30
"Blue",0.134765625,7.250976563,16.20898438,6.854492188,5.928710938,3.8984375,70.91601563,30,0.1875,4.15625,29.0625,10.5,0.0625,6.375,52.53125,34
"Red",0.75,6.4765625,19.5078125,1.7578125,6.8984375,4.4609375,210.8515625,29,1.03125,2.78125,32.4375,8.84375,12.4375,2.25,259.5,28
"Red",1.5,6,17.1875,2.9375,0.875,0.625,249.5,30,0.375,4.125,45.734375,6.25,13.890625,8.015625,103.453125,32
"Red",0.03125,0.375,17.359375,10.140625,3.875,0.5625,5.5625,34,0.625,1.8203125,13.5859375,6.453125,4.421875,5.7109375,29.9140625,29
"Blue",0.5,0.03125,66.6953125,19.625,3.06640625,20.44140625,79.66015625,22,0,1.25,15.625,5.125,3.125,0,40,32
"Blue",0.508666992,3.053649902,24.96728516,8.46774292,3.707824707,11.06115723,254.5959167,30,1,1.375,13.125,2.5,1.25,7.125,131.25,26
"Blue",0,1,25.125,9.4375,3.875,4.3125,92.3125,31,0.016601563,6.183410645,26.8961792,6.254699707,7.114013672,11.63098145,279.5675659,34
"Blue",0.03125,8.875,23.34375,6.4375,7.875,4,169.71875,33,0.146484375,6.3125,17.640625,8.673828125,9.912109375,3.11328125,199.3515625,31
"Red",0.0078125,0.173828125,15.27392578,0.952148438,1.690429688,0.769042969,16.72167969,38,0.03125,2.890625,59.25,3.78125,3.9375,5.921875,237.75,40
"Red",0.25390625,2.89453125,28.84960938,13.96484375,16.61523438,2.328125,75.0703125,34,0.0625,2.6875,23.5,2.0625,2.5625,0.6875,78,39
"Red",0,0.2890625,62.3125,26.5390625,6.6875,0.609375,152.75,35,0.125,3.625,23.1875,2.25,7.9375,5,237.75,25
"Blue",0.06652832,0.78137207,7.916687012,2.053344727,5.919189453,2.576171875,134.763855,35,0,2.25,33,9.3125,10.0625,7.375,81.8125,34
"Blue",0,0.25,51,11,7.125,0.125,25.875,27,0.055175781,4.657226563,15.73681641,8.94140625,4.132324219,1.069824219,60.17626953,33
"Red",0,0.5625,12.0625,5.0625,0.875,4.75,50.125,31,1.25,3.1875,5.78125,0.953125,2.03125,3.671875,160.9375,30
"Red",0.6875,5.125,11,3.0625,1.0625,4,317.0625,26,1.467773438,2.961090088,28.49285889,6.079986572,0.564453125,17.36172485,240.2692566,30
"Red",0.51953125,0.56640625,23.53613281,8.064453125,14.03222656,5.5,32.66308594,27,0.265625,4.052734375,15.94921875,5.85546875,9.302734375,10.28515625,237.7539063,31
"Red",0.3125,3.125,29.6875,3.875,15.25,0.75,72.4375,34,1.25,2,26.8125,6.125,1.9375,4.9375,187.5625,27
"Blue",0.0625,1.09375,25.53125,6.125,3,1.84375,90.1875,32,0,0.375,29.375,18.375,2.25,26.625,342.75,34
"Red",0.28125,5.634765625,20.16796875,2.67578125,6.244140625,9.748046875,179.0683594,35,0.8125,1.28125,24.78125,2.21875,4.3125,0.40625,25.75,30
"Blue",0.419921875,4.392578125,14.34082031,0.6171875,0.856445313,6.4609375,267.1044922,32,0.5703125,3.703125,16.265625,5.2265625,3.875,2.984375,170.265625,32
"Blue",1.509094238,2.587341309,21.00610352,10.41149902,3.254943848,6.118041992,105.8726807,29,1.29296875,3.572265625,14.19140625,12.359375,9.521484375,4.302734375,226.4453125,30
"Red",0.252197266,3.750244141,17.42260742,3.649902344,0.705566406,8.454345703,262.4985352,32,0,1.75,11.25,8.1875,4.5,1.6875,107.875,32
"Blue",0,0.965332031,20.04443359,13.96679688,1.731445313,1.1640625,13.0859375,29,0.162963867,2.932373047,13.88110352,2.053344727,1.541015625,1.822631836,46.67126465,35
"Red",0,1.28125,17.84375,9.84375,18.84375,2.34375,141.25,28,0.527832031,2.483886719,6.171020508,5.202880859,0.895629883,1.02355957,88.89953613,29
"Red",0,4.36328125,17.7890625,6.8515625,11.5703125,0.59765625,109.5195313,26,1.159179688,2.029663086,9.596679688,3.741821289,4.71496582,0.984375,70.2902832,33
"Red",0.75,2.5,8.375,2.375,3.125,1.25,81.75,31,0.187744141,9.041381836,28.84301758,9.682739258,8.259765625,27.15930176,447.394043,31
